time,open,high,low,close,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2
1598205600,11632.74,11646.53,11628.71,11643.14,11639.455,11592.009999999998,11622.87,11563.925,11601.47
1598206500,11643.15,11671.99,11635,11669.69,11645.8,11596.71,11615.86,11560.0075,11601.47
1598207400,11669.66,11678.65,11658.72,11660.93,11649.130000000001,11605.555,11629.95,11556.179999999998,11601.47
1598208300,11660.92,11665.82,11644.79,11663.79,11649.130000000001,11605.555,11604.85,11555.09,11601.47
1598209200,11663.79,11677.92,11650.57,11668.61,11649.130000000001,11609.685,11620.34,11553.859999999999,11601.47
1598210100,11668.6,11673.74,11660.53,11672.98,11649.130000000001,11612.955,11622.19,11555.619999999999,11587.66
1598211000,11672.97,11693.72,11667.5,11683.44,11659.884999999998,11620.49,11635.82,11572.875,11584.81
1598211900,11683.44,11692.21,11664.84,11684.97,11659.884999999998,11631.86,11651.75,11592.009999999998,11592.009999999998
1598212800,11684.98,11718.07,11684.97,11698.56,11673.39,11644.035,11653.69,11592.009999999998,11592.009999999998
1598213700,11698.56,11714.82,11690,11701.01,11676.535,11649.035,11659.24,11593.835,11592.009999999998
1598214600,11701.01,11708.98,11684.53,11689.89,11681.43,11656.555,11650.24,11596.592499999999,11592.009999999998
1598215500,11689.89,11692.28,11664.61,11665.99,11681.43,11656.555,11674.65,11596.592499999999,11592.009999999998
1598216400,11665.99,11674.49,11659,11660.59,11684.32,11659.555,11685.02,11598.6575,11592.009999999998
1598217300,11660.59,11660.59,11638.58,11643.62,11678.325,11664.035,11678.67,11600.2925,11592.009999999998
1598218200,11643.62,11679.82,11642.68,11676.36,11678.325,11664.035,11684.4,11600.2925,11592.009999999998
1598219100,11676.35,11676.35,11647.15,11670.13,11678.325,11664.035,11673.8,11605.977499999999,11592.009999999998
1598220000,11670.12,11685.45,11665.23,11682.07,11678.325,11668.84,11663.06,11602.82,11592.009999999998
1598220900,11682.07,11684.37,11647.5,11650.2,11676.7,11668.84,11661.62,11605.829999999998,11592.009999999998
1598221800,11650.19,11659.34,11640,11657.87,11673.779999999999,11668.84,11678.76,11609.59,11592.009999999998
1598222700,11657.87,11661.87,11645.53,11648.73,11665.43,11668.84,11671.44,11609.59,11592.009999999998
1598223600,11648.72,11665.57,11647.2,11660.98,11662.015,11668.84,11678.17,11611.09,11592.009999999998
1598224500,11660.99,11676.46,11659.25,11670.5,11662.015,11668.84,11651.5,11613.329999999998,11592.009999999998
1598225400,11670.5,11678.7,11662.85,11663.05,11662.725,11668.84,11655.3,11613.329999999998,11592.009999999998
1598226300,11663.06,11666.42,11643.86,11648.13,11662.725,11672.06,11677.37,11613.329999999998,11592.009999999998
