time,open,high,low,close
1596340800,11999.96,12000,11961.56,11989.8
1596341100,11989.8,12029.77,11982.95,12029.72
1596341400,12029.68,12105.5,12023.97,12075.67
1596341700,12075.11,12123.46,12051.02,12058.21
1596342000,12058.54,12068.67,11880.03,11941.32
1596342300,11940.91,11973.22,11905.66,11912.31
1596342600,11912.32,11954.55,11909.06,11927.62
1596342900,11927.63,11940.5,11100,11295.46
1596343200,11295.85,11371.4,10518.5,11020.69
1596343500,11020.69,11265,10930.17,11224.68
1596343800,11224.73,11264,11117.7,11193.98
1596344100,11193.7,11210,11086,11169.84
1596344400,11170.8,11221.84,11111.88,11221.84
1596344700,11221.84,11374.37,11221.84,11344.85
1596345000,11344.86,11410.4,11306.07,11330.32
1596345300,11332.68,11352.18,11255.24,11290.13
1596345600,11290.06,11303.92,11230.72,11272.62
1596345900,11272.29,11281.16,11130.5,11245.36
1596346200,11245.03,11306.84,11236,11299.76
1596346500,11299.76,11354.75,11292.65,11304.77
1596346800,11303.82,11319.57,11280.61,11293.88
1596347100,11293.89,11330,11288.35,11326.01
1596347400,11325.69,11335,11280.01,11281.22
1596347700,11281.4,11289.55,11209.41,11252.14
1596348000,11251.76,11273.65,11202,11269.22
1596348300,11269.41,11319.37,11264.85,11300.08
1596348600,11300.02,11315.6,11285.97,11290.37
1596348900,11291.83,11292.33,11247.56,11264.68
1596349200,11264.68,11296.32,11264.68,11289.72
1596349500,11289.73,11317,11289.73,11305.72
1596349800,11305.99,11308.9,11277.53,11303.97
1596350100,11303.97,11320,11289.28,11296.54
1596350400,11296.54,11299.9,11271.38,11272.46
1596350700,11272.49,11299,11245.86,11279.21
1596351000,11279.05,11288.94,11266.51,11287.84
1596351300,11287.81,11300,11274.46,11293.33
1596351600,11293.33,11296.55,11260.93,11272.78
1596351900,11272.78,11292.24,11254.36,11288.73
1596352200,11288.72,11337.35,11288.13,11333.36
1596352500,11333.55,11344.48,11309.04,11342.86
1596352800,11342.57,11364.85,11327.81,11346.26
1596353100,11346.25,11371.51,11342.9,11364.5
1596353400,11364.65,11369.38,11324.86,11339.99
1596353700,11340,11360,11339.99,11342.84
1596354000,11342.84,11346.86,11321.62,11331.43
1596354300,11331.81,11358.28,11329.85,11349.48
1596354600,11349.47,11368,11348.95,11367.49
1596354900,11367.49,11369.93,11323.16,11323.78
1596355200,11325.95,11335,11305.32,11315.76
1596355500,11315.75,11315.75,11274.36,11311.9
1596355800,11311.91,11342.83,11304.31,11328.33
1596356100,11328.33,11339.02,11308.06,11324.01
1596356400,11324.01,11339.98,11320,11321.02
1596356700,11320.85,11327.99,11290,11295.84
1596357000,11296.03,11310,11295.85,11308.36
1596357300,11308.36,11324.99,11305.47,11312.87
1596357600,11313.82,11318.55,11277.96,11295.45
1596357900,11296.45,11296.62,11273.41,11286.47
1596358200,11286.47,11305.78,11283.33,11303.55
1596358500,11303.74,11310.85,11263.13,11281.8
1596358800,11281.64,11294.76,11267.76,11293.71
1596359100,11293.57,11303.77,11285.56,11288.38
1596359400,11288.27,11296.4,11272.3,11284.35
1596359700,11284.35,11285.87,11227.24,11245.98
1596360000,11245.97,11274.29,11232,11257.24
1596360300,11257.25,11305.52,11247.64,11299.41
1596360600,11299.42,11310,11276.32,11304.47
1596360900,11304.66,11310,11289.06,11292.92
1596361200,11292.92,11302.7,11284.19,11291.92
1596361500,11291.93,11298.77,11280,11293.74
1596361800,11293.74,11315,11291.91,11304.24
1596362100,11304.36,11309.15,11291.64,11306.81
1596362400,11305.41,11319.95,11282.04,11287.29
1596362700,11287.29,11291.83,11265,11268.99
1596363000,11268.99,11273.85,11261.24,11272.39
1596363300,11272.39,11285,11262.01,11283.74
1596363600,11283.74,11285,11273.53,11278.25
1596363900,11278.25,11278.53,11242.38,11245.38
1596364200,11244.75,11261.9,11240,11245.63
1596364500,11244.4,11255.64,11237.21,11244.2
1596364800,11244.2,11244.41,11204.02,11219
1596365100,11219,11264.33,11122.01,11241.33
1596365400,11241.33,11280,11240.28,11261.37
1596365700,11261.37,11272.46,11245.99,11251.3
1596366000,11251.31,11270.87,11248.18,11268.03
1596366300,11268.03,11271.79,11251.91,11268.02
1596366600,11268.02,11268.42,11237.29,11250.19
1596366900,11250.23,11250.84,11177.37,11209.22
1596367200,11208.48,11211.11,11021.49,11146.16
1596367500,11146.16,11151.53,11124.02,11137.63
1596367800,11137.63,11171.72,11121.63,11134.24
1596368100,11134.24,11135.4,10931,11001.52
1596368400,11001,11072.66,10971.87,11060
1596368700,11060.01,11077.63,10934.03,11039.99
1596369000,11039.99,11119.01,11029.36,11099.2
1596369300,11098.61,11114.55,11080.76,11109.86
1596369600,11105.54,11145.01,11031.84,11140.51
1596369900,11140.51,11146.54,11117.17,11131.91
1596370200,11131.91,11173.76,11099.29,11155.79
1596370500,11155.78,11159.59,11055.97,11108.99
1596370800,11108.98,11130.01,11104.4,11120.42
1596371100,11120.41,11120.42,11064.26,11079.48
1596371400,11079.48,11115.05,11038.93,11045.67
1596371700,11046.03,11065.8,11006.38,11024.39
1596372000,11024.96,11080,11000,11070.14
1596372300,11070,11093.99,11054.95,11069.09
1596372600,11067.48,11084.96,11034.92,11077.6
1596372900,11077.78,11077.78,10960,10996.25
1596373200,10993.39,11056.23,10979.91,11035.11
1596373500,11035.66,11068.64,11030,11065.4
1596373800,11065.4,11072.52,11043.51,11064.99
1596374100,11065,11093.49,11060.82,11091.51
1596374400,11091.51,11106.79,11087.2,11104.91
1596374700,11104.92,11107.97,11060,11083.38
1596375000,11083.37,11107.49,11083.37,11088.28
1596375300,11088.27,11125,11065.55,11124.98
1596375600,11124.98,11133.47,11105.96,11108
1596375900,11108,11127.71,11107.09,11127.15
1596376200,11127.22,11127.42,11100,11105.99
1596376500,11106,11125,11084.79,11109.44
1596376800,11109.43,11109.44,11060,11075.28
1596377100,11075.29,11083,11059.84,11079.07
1596377400,11077.19,11100,11072.01,11094.28
1596377700,11094.46,11114.13,11082.8,11084.04
1596378000,11084.08,11098.88,11080,11097.28
1596378300,11097.28,11138.46,11094.02,11136.53
1596378600,11136.54,11150.28,11121.7,11146.67
1596378900,11146.54,11148.1,11123.03,11147.68
1596379200,11147.68,11177.9,11144.07,11176.61
1596379500,11176.61,11179.1,11157.2,11165
1596379800,11165,11177.52,11141.41,11153.15
1596380100,11153.15,11160.51,11105.16,11137.37
1596380400,11137.44,11145.82,11134.28,11143.4
1596380700,11143.4,11147.32,11127.11,11147.32
1596381000,11147.31,11152.46,11128.4,11133.19
1596381300,11133.18,11133.18,11112.47,11119.99
1596381600,11119.99,11131.04,11110.9,11116.57
1596381900,11116.57,11145.18,11113.64,11145.03
1596382200,11145.06,11152.41,11128.01,11128.36
1596382500,11128.46,11131.26,11119.3,11124.5
1596382800,11124.89,11125.03,11094.99,11096.7
1596383100,11096.7,11132.33,11096.45,11103.74
1596383400,11103.75,11111.12,11072.89,11104.6
1596383700,11105.05,11106.09,11080,11083.63
1596384000,11083.62,11124.89,11064.01,11101.9
1596384300,11103.36,11146.88,11098.6,11136.24
1596384600,11136.24,11140,11119.12,11121.28
1596384900,11120.98,11132.28,11109.92,11109.93
1596385200,11110.2,11129.16,11092.25,11128.55
1596385500,11128.55,11166.81,11126.51,11149.82
1596385800,11149.82,11175,11136.94,11174.19
1596386100,11174.19,11185.05,11140,11168.24
1596386400,11168.49,11186.76,11160.03,11184.66
1596386700,11184.66,11195,11154.18,11190.28
1596387000,11190.32,11196.74,11173.59,11189.37
1596387300,11189.38,11212.89,11179.39,11201.24
1596387600,11201.86,11217.38,11188.2,11216.09
1596387900,11216.09,11219.96,11170,11199.61
1596388200,11199.62,11220,11186.56,11215.58
1596388500,11215.58,11234.44,11182.32,11220
1596388800,11220.01,11250,11206.26,11249.69
1596389100,11249.69,11250,11222.56,11232.16
1596389400,11232.29,11236.57,11206.16,11225.78
1596389700,11225.78,11250,11222.54,11248.42
1596390000,11248.46,11248.69,11222.68,11227.81
1596390300,11227.82,11265.97,11213.68,11263.77
1596390600,11264.05,11274.97,11251.33,11263.31
1596390900,11262.98,11283.41,11243.22,11263.07
1596391200,11263.07,11267.88,11242.14,11246.04
1596391500,11246.04,11256.47,11226.03,11235.96
1596391800,11236.66,11263.71,11235.33,11254.79
1596392100,11254.79,11259.91,11228.72,11236.38
1596392400,11236.37,11255,11228.45,11243.78
1596392700,11243.78,11249.36,11242.02,11247.02
1596393000,11247.01,11268.92,11247.01,11262.91
1596393300,11262.91,11263.47,11208.83,11228.7
1596393600,11228.69,11229.8,11198.48,11206.15
1596393900,11206.16,11231.51,11205.44,11219.87
1596394200,11219.86,11238.78,11215.01,11231.42
1596394500,11231.42,11245.12,11218.49,11229.05
1596394800,11228.95,11266.12,11222.45,11251.07
1596395100,11250.85,11252.29,11237.82,11240.54
1596395400,11240.45,11256.4,11226.41,11230.15
1596395700,11230.14,11240.13,11207.22,11223.69
1596396000,11223.69,11224.96,11202,11216.98
1596396300,11216.98,11233.6,11213.15,11228.03
1596396600,11227.74,11233.55,11208.59,11216.25
1596396900,11216.05,11223.82,11137.46,11158.19
1596397200,11158.24,11189.8,11117.65,11170.55
1596397500,11170.55,11191.79,11160,11185.13
1596397800,11185.13,11195,11167.18,11174.38
1596398100,11174.39,11204,11161.56,11202.8
1596398400,11202.8,11210,11184.2,11200.37
1596398700,11200.38,11201.08,11171.05,11173.52
1596399000,11174.71,11219.48,11174.7,11197.94
1596399300,11197.93,11200.46,11179.71,11181.22
1596399600,11180.9,11182.84,11155.96,11161.46
1596399900,11161.46,11161.56,11118.52,11133.91
1596400200,11133.91,11159.84,11125.17,11141.24
1596400500,11141.25,11157.35,11105.39,11127.55
1596400800,11127.55,11148.23,11105,11140
1596401100,11140,11145.49,11119,11127.85
1596401400,11127.86,11129.25,11083.62,11100.42
1596401700,11100.42,11112.74,11080.6,11087.98
1596402000,11087.98,11139.84,11087.78,11139.03
1596402300,11139.15,11149.46,11114.53,11125.53
1596402600,11125.6,11143.46,11123.67,11142.39
1596402900,11142.33,11155.25,11141.63,11149.99
1596403200,11149.99,11150,11118.77,11128.66
1596403500,11128.75,11141.82,11118.7,11123.83
1596403800,11123.73,11143.71,11093.07,11113.77
1596404100,11113.48,11113.48,11000,11075.2
1596404400,11076.08,11130.01,11071.16,11114.79
1596404700,11115.01,11150,11086.01,11115.19
1596405000,11115.78,11139.37,11106.22,11124.67
1596405300,11124.67,11140,11112.78,11132.76
1596405600,11132.76,11167.3,11132.76,11164.2
1596405900,11164.2,11180,11153.6,11177.96
1596406200,11177.97,11178.36,11161.21,11175.54
1596406500,11175.54,11187.01,11137.97,11149.24
1596406800,11148.45,11174.43,11147.85,11164.11
1596407100,11164.11,11183.56,11164.11,11175.06
1596407400,11175.07,11175.22,11145.26,11147.5
1596407700,11147.5,11163.67,11130.01,11134.31
1596408000,11134.31,11145.63,11130.01,11133.25
1596408300,11133.26,11141.12,11107,11116.92
1596408600,11116.93,11136.5,11116.69,11131.99
1596408900,11131.99,11132.61,11104,11118.32
1596409200,11118.32,11128.88,11095.87,11115.5
1596409500,11115.32,11139.24,11114.23,11127.39
1596409800,11127.38,11127.38,11107.98,11118.89
1596410100,11118.46,11120,11082.27,11098.56
1596410400,11098.36,11131.99,11098.36,11129.38
1596410700,11129.38,11133.33,11111.29,11122.31
1596411000,11122.85,11133.82,11118.04,11124
1596411300,11123.81,11123.81,11074.35,11093.13
1596411600,11093.33,11104.94,11082.24,11100.54
1596411900,11100.5,11100.84,11061.44,11068.46
1596412200,11068.46,11088.39,11032.25,11069.21
1596412500,11069.22,11088.13,11052.8,11071.35
1596412800,11071.36,11085.47,10936,10990.12
1596413100,10990.28,11061.74,10967.51,11056.11
1596413400,11056.1,11078.63,11048.53,11056.16
1596413700,11056.16,11087.66,11049.99,11073.16
1596414000,11074.52,11099,11071.84,11089.86
1596414300,11090.11,11093.86,11070,11074.13
1596414600,11074.13,11109.99,11074.13,11108.45
1596414900,11108.44,11112.51,11085.85,11093.6
1596415200,11093.6,11130.01,11092.93,11116.06
1596415500,11116.32,11132.25,11102.7,11130.57
1596415800,11130.5,11143.91,11122.52,11143.81
1596416100,11143.81,11144.77,11124.45,11135.3
1596416400,11135.3,11179.1,11135.11,11165.69
1596416700,11166.58,11178.3,11150,11152.94
1596417000,11152.93,11157.59,11128.98,11134.76
1596417300,11134.75,11151.39,11128.98,11129.66
1596417600,11129.75,11164.84,11129.71,11157.25
1596417900,11157.62,11165,11147.27,11149.29
1596418200,11149.29,11162.4,11135.66,11149.2
1596418500,11149.09,11149.09,11123.73,11135.44
1596418800,11135.44,11147.2,11116,11125.55
1596419100,11125.48,11134.95,11118.73,11125.11
1596419400,11125.11,11141.38,11117.35,11133.99
1596419700,11134,11138.4,11108.11,11117.97
1596420000,11117.97,11144.54,11117.97,11144.26
1596420300,11144.27,11146.84,11122.01,11133.68
1596420600,11133.68,11143.71,11128.52,11139.98
1596420900,11139.57,11193.85,11128.08,11177.9
1596421200,11176.62,11185,11160.68,11161.16
1596421500,11161.41,11174.49,11159.6,11174.34
1596421800,11174.33,11177.28,11161.46,11177.28
1596422100,11176.24,11198.6,11171.86,11183.54
1596422400,11185.14,11200.8,11178.93,11195.45
1596422700,11196.12,11200.85,11180.83,11183.53
1596423000,11183.53,11207.88,11178.03,11178.28
1596423300,11178.27,11179.86,11168,11178.65
1596423600,11178.55,11190,11168,11169.66
1596423900,11169.66,11178.38,11165.14,11173.22
1596424200,11173.23,11194.64,11172.87,11186.77
1596424500,11186.6,11186.77,11165.86,11166.33
1596424800,11166.51,11181.44,11166.5,11178.34
1596425100,11178.35,11179.97,11162.57,11171.39
1596425400,11171.4,11185,11171.4,11180.92
1596425700,11180.8,11182.89,11127,11143.75
1596426000,11143.76,11159.96,11138.22,11145.32
1596426300,11146.26,11156.94,11141.84,11152.35
1596426600,11152.19,11158.84,11115.07,11116.25
1596426900,11116.24,11139.04,11116.24,11136.47
1596427200,11136.27,11148.74,11132.43,11135.85
1596427500,11136.27,11154.99,11135.95,11152.82
1596427800,11152.83,11163.62,11149.64,11157.56
1596428100,11157.14,11160.84,11150.83,11155.24
1596428400,11155.24,11170,11152.93,11161.69
1596428700,11161.41,11161.42,11148.11,11159.43
1596429000,11159.43,11174.95,11158.7,11172.99
1596429300,11173,11187.23,11171.66,11176.16
1596429600,11176.2,11182.77,11174.23,11180.1
1596429900,11180.1,11180.81,11163.17,11165.41
1596430200,11165.22,11183.93,11165.04,11177.11
1596430500,11177.38,11178.04,11168.18,11171.32
1596430800,11171.32,11187.66,11167.29,11168.28
1596431100,11168.52,11171.15,11163.16,11164.72
1596431400,11164.72,11169.47,11160,11161.78
1596431700,11161.27,11161.68,11126.44,11135.82
1596432000,11135.82,11152.23,11135.25,11147.67
1596432300,11147.93,11166.28,11147,11159.26
1596432600,11159.31,11177.31,11159.31,11171.73
1596432900,11171.73,11184.86,11171.65,11174.7
1596433200,11174.89,11181.67,11171.18,11171.98
1596433500,11172.24,11185.39,11172.24,11178.86
1596433800,11178.86,11193.85,11166.67,11186.67
1596434100,11186.67,11200,11186.15,11200
1596434400,11200,11208.15,11193.54,11194.75
1596434700,11194.76,11206.62,11194.36,11201.2
1596435000,11201.39,11201.86,11190,11190.18
1596435300,11190.18,11191.18,11181.85,11187.98
1596435600,11187.8,11198.65,11184.4,11191.73
1596435900,11191.92,11206.62,11188.74,11204.18
1596436200,11204.18,11241.85,11202.68,11238.83
1596436500,11238.64,11244.99,11208.61,11223.78
1596436800,11223.79,11223.8,11199.77,11209.49
1596437100,11209.5,11230,11200,11204.96
1596437400,11204.96,11204.96,11165,11192.9
1596437700,11192.9,11195.82,11186.06,11190.5
1596438000,11190.5,11199.91,11183.85,11195.7
1596438300,11195.7,11203.31,11192.76,11202.44
1596438600,11202.51,11221.21,11202.51,11219.84
1596438900,11219.84,11229.96,11212.05,11213.44
1596439200,11213.44,11225,11206.23,11221.93
1596439500,11221.93,11233.5,11214.2,11229.94
1596439800,11229.93,11229.95,11205.05,11214.18
1596440100,11214.17,11230.92,11208.77,11221.07
1596440400,11221.06,11227.9,11213.56,11224.58
1596440700,11224.58,11225.35,11200.5,11207.58
1596441000,11207.39,11208.32,11190.81,11195.88
1596441300,11195.89,11201.61,11195.5,11197.11
1596441600,11196.93,11210.42,11172.28,11175.78
1596441900,11175.77,11198.61,11174.45,11197.57
1596442200,11197.58,11216,11195.74,11207.85
1596442500,11207.84,11233.3,11207.84,11227.98
1596442800,11227.99,11240,11220.85,11234.33
1596443100,11234,11237.82,11213.41,11217.88
1596443400,11217.87,11235.29,11217.38,11231.61
1596443700,11231.65,11232.29,11197.6,11202.72
1596444000,11202.72,11211.98,11193.35,11206.07
1596444300,11206.07,11206.92,11195.39,11204.97
1596444600,11204.97,11205.72,11192.25,11193.71
1596444900,11193.71,11203.78,11189.87,11189.87
1596445200,11189.87,11204.51,11186.22,11203.31
1596445500,11203.31,11215.4,11203.31,11212
1596445800,11212,11212,11188.58,11191.31
1596446100,11191.35,11193.64,11175.36,11189.17
1596446400,11189.17,11204.51,11151,11166.23
1596446700,11166.23,11173.55,11160.92,11160.92
1596447000,11160.93,11173.6,11150,11173.6
1596447300,11172.96,11177.8,11168.68,11170.59
1596447600,11170.59,11182.64,11165.14,11181.5
1596447900,11181.65,11184.27,11161.69,11162.57
1596448200,11162.56,11164.41,11150.59,11155.56
1596448500,11155.56,11168.85,11122.82,11127.98
1596448800,11128.07,11153.8,11127.69,11136.65
1596449100,11136.76,11148,11120.69,11145.06
1596449400,11145.06,11168.48,11143.35,11164.22
1596449700,11164.23,11170,11155.89,11167.2
1596450000,11167.24,11172.54,11161.73,11172.53
1596450300,11172.53,11176,11164.14,11173.37
1596450600,11173.37,11183.22,11165.72,11179.02
1596450900,11179.03,11182,11165.43,11170.49
1596451200,11169.97,11178.2,11167.86,11172.37
1596451500,11172.37,11180,11170.3,11178.15
1596451800,11178.15,11190.68,11176.91,11188.52
1596452100,11188.51,11202.28,11184.66,11201.75
1596452400,11201.75,11203.49,11186.81,11193.1
1596452700,11193.1,11224.9,11188.19,11208.12
1596453000,11208.33,11209.33,11190.63,11193
1596453300,11193,11193.01,11174.61,11184.36
1596453600,11184.37,11211.51,11178.18,11209.34
1596453900,11209.34,11223.74,11205.43,11218.29
1596454200,11218.28,11223.05,11206.44,11213.66
1596454500,11213.65,11218,11200.01,11217.99
1596454800,11217.99,11239,11216.95,11233.59
1596455100,11233.65,11243,11222.39,11224.28
1596455400,11224.28,11228.68,11217.9,11220.35
1596455700,11220.35,11238.62,11220.35,11231.14
1596456000,11231.15,11231.9,11203.62,11208.81
1596456300,11208.82,11225.39,11208.82,11220.94
1596456600,11220.95,11222,11205.74,11207.99
1596456900,11207.99,11214,11191.31,11200.81
1596457200,11200.81,11216.27,11199.6,11207.81
1596457500,11207.8,11211.35,11194.74,11204.96
1596457800,11204.99,11222.06,11203.69,11218.69
1596458100,11218.69,11236,11218.69,11223.84
1596458400,11223.96,11236.67,11218.49,11231.96
1596458700,11231.94,11234,11220.74,11223.78
1596459000,11223.7,11242.73,11223.09,11232.13
1596459300,11232.22,11246.33,11211.99,11218.01
1596459600,11218,11234.9,11216.1,11234.22
1596459900,11233.96,11256.49,11233.1,11248.49
1596460200,11248.48,11256.69,11242.25,11245.06
1596460500,11245.06,11253.01,11234.99,11248.18
1596460800,11248.13,11248.31,11228.88,11240.31
1596461100,11240.31,11263,11239.37,11261.37
1596461400,11261.6,11269.5,11252.89,11268
1596461700,11268.01,11273,11247.54,11253.24
1596462000,11253.24,11272.03,11250,11271.79
1596462300,11271.65,11280,11260.54,11278.28
1596462600,11278.28,11283.22,11270,11280.62
1596462900,11280.62,11300,11273.05,11273.05
1596463200,11272.98,11284.11,11260,11283.03
1596463500,11283.03,11300,11276.2,11298.74
1596463800,11298.74,11305.4,11292,11292.1
1596464100,11292.1,11320,11292.1,11312.47
1596464400,11312.48,11318,11304.02,11309
1596464700,11309.22,11327.83,11309,11315.26
1596465000,11315.27,11342.42,11314.84,11336.17
1596465300,11336.43,11338,11275,11301.32
1596465600,11301.32,11305.98,11294.52,11303.91
1596465900,11303.9,11305.09,11271.95,11281.39
1596466200,11283.22,11293.46,11277.6,11286.95
1596466500,11286.94,11300,11278.88,11300
1596466800,11300,11328.42,11295.16,11326.97
1596467100,11326.96,11361.8,11323.09,11355.02
1596467400,11354.77,11369.59,11348.01,11348.63
1596467700,11348.63,11357.66,11339.77,11352.05
1596468000,11352.06,11380.88,11337.58,11342.41
1596468300,11342.23,11359.6,11341.84,11359.59
1596468600,11359.6,11385,11356.83,11370.38
1596468900,11370.43,11379.05,11315.14,11347.3
1596469200,11346.59,11370.1,11344.64,11363.13
1596469500,11363.13,11381.81,11363.13,11378.7
1596469800,11378.71,11383,11350.84,11355.85
1596470100,11355.86,11382.37,11351.47,11382.37
1596470400,11382.37,11426.89,11379.94,11424.72
1596470700,11425,11443.78,11411.96,11418.83
1596471000,11418.82,11429.98,11405.97,11416.12
1596471300,11416.04,11468.42,11416.04,11465.88
1596471600,11465.9,11473,11437.93,11462.44
1596471900,11463.12,11464.56,11430,11430.57
1596472200,11430.57,11461.2,11419.81,11421.47
1596472500,11421.94,11422.63,11395.45,11404.01
1596472800,11404,11417.97,11402.32,11402.32
1596473100,11402.32,11404.44,11381.24,11401.21
1596473400,11401.21,11410.18,11390,11390
1596473700,11390.01,11390.01,11324.92,11352.25
1596474000,11354.68,11375,11329.73,11370.01
1596474300,11370.01,11384.12,11354.06,11382.64
1596474600,11382.65,11397.36,11365.8,11391.19
1596474900,11391.2,11400,11383.21,11389.1
1596475200,11389.1,11404.14,11370.95,11376.32
1596475500,11376.76,11400,11375.16,11391
1596475800,11391,11400,11386.83,11391
1596476100,11391,11425.5,11381.22,11415.47
1596476400,11415.48,11435.83,11414.82,11423.34
1596476700,11423.34,11423.44,11406.81,11419.74
1596477000,11419.75,11422.6,11395.66,11409.22
1596477300,11409.22,11424.44,11402.76,11417.07
1596477600,11417.06,11430,11405.42,11405.42
1596477900,11405.42,11410.95,11395.8,11403.53
1596478200,11403.53,11404.45,11379.04,11388.5
1596478500,11388.5,11396.26,11385.46,11395.27
1596478800,11395.27,11404.15,11382.47,11383.29
1596479100,11383.28,11391.53,11375.02,11389.41
1596479400,11389.33,11395.01,11383.74,11394.99
1596479700,11394.98,11394.99,11368.8,11384.61
1596480000,11384.7,11404.5,11378.68,11401.99
1596480300,11401.99,11412.45,11393.04,11401.15
1596480600,11401.16,11404.91,11393.67,11398.2
1596480900,11398.2,11418.92,11386.43,11416.12
1596481200,11416.04,11416.11,11401.34,11401.85
1596481500,11401.87,11402.66,11376.13,11386.57
1596481800,11386.49,11386.73,11362.31,11374.64
1596482100,11374.64,11386.13,11363.3,11375.16
1596482400,11375.46,11378.72,11347.91,11364.57
1596482700,11364.57,11373.99,11355,11369.91
1596483000,11369.91,11372.01,11363.19,11369.62
1596483300,11369.63,11379.99,11362.68,11369.97
1596483600,11369.85,11369.96,11351.68,11361.11
1596483900,11361.11,11389.06,11360.89,11386.18
1596484200,11386.18,11405.33,11380,11396.49
1596484500,11396.48,11409,11396.48,11399.46
1596484800,11399.46,11416,11395,11401.49
1596485100,11401.8,11409.56,11392.37,11401.13
1596485400,11401.13,11409.08,11397.1,11408.88
1596485700,11408.88,11412.72,11389.37,11391.2
1596486000,11391.05,11391.28,11381.25,11388.83
1596486300,11388.85,11390.16,11377.95,11381.12
1596486600,11381.12,11381.13,11351.76,11359.22
1596486900,11359.59,11372.71,11359.59,11361.72
1596487200,11361.72,11368.66,11346.62,11358.26
1596487500,11358.26,11376.68,11355.66,11374.67
1596487800,11374.66,11374.66,11357.34,11360.99
1596488100,11361.11,11376.7,11361.11,11373.63
1596488400,11373.63,11385,11373.63,11376.29
1596488700,11376.45,11409,11370.13,11372.12
1596489000,11372.11,11374.97,11335,11338.55
1596489300,11338.73,11362.53,11338.35,11362.29
1596489600,11362.29,11368.07,11357.49,11359.94
1596489900,11359.98,11359.98,11272.38,11338.91
1596490200,11338.91,11365.48,11336.57,11347.13
1596490500,11346.92,11348.77,11290,11290
1596490800,11290.01,11321.65,11252,11276.83
1596491100,11275.48,11311.45,11265,11298.92
1596491400,11298.93,11318.84,11288,11293.48
1596491700,11292.85,11305.67,11140.52,11191.28
1596492000,11190.74,11254.06,11180,11246.48
1596492300,11246.48,11256,11236.01,11251.74
1596492600,11251.74,11275.59,11240,11250.3
1596492900,11250.3,11265.41,11245.01,11249.99
1596493200,11249.99,11294.95,11249.86,11284.29
1596493500,11284.29,11294.4,11264.09,11285.86
1596493800,11285.64,11285.64,11220,11252.77
1596494100,11252.78,11264.04,11232.14,11243.98
1596494400,11243.98,11257.2,11236.98,11240.4
1596494700,11240.4,11247.52,11195.41,11211.91
1596495000,11211.91,11221.42,11189.97,11209.13
1596495300,11209.13,11221.59,11174.98,11213.94
1596495600,11213.94,11237,11188.14,11227.18
1596495900,11227.17,11230.24,11195.8,11199.72
1596496200,11199.72,11216.42,11133.75,11174.72
1596496500,11174.72,11205.32,11163.24,11200.62
1596496800,11200.61,11205.63,11190.08,11200.02
1596497100,11200.01,11237.55,11200.01,11234.11
1596497400,11234.11,11242.6,11224.37,11226.48
1596497700,11226.48,11239.9,11226.36,11232.46
1596498000,11232.64,11248.36,11226.06,11228.93
1596498300,11229.52,11240.45,11225,11229.86
1596498600,11229.87,11245.25,11228,11241.01
1596498900,11241.01,11241.01,11216.66,11219.81
1596499200,11219.68,11260,11217.41,11259.55
1596499500,11259.55,11268.41,11250.3,11262.72
1596499800,11262.73,11266.96,11251.59,11265.91
1596500100,11264.79,11325.01,11264.08,11312.43
1596500400,11312.1,11354.48,11298.28,11352.65
1596500700,11352.65,11370,11333.72,11358.17
1596501000,11357.93,11393.86,11350.59,11354.49
1596501300,11354.46,11372.2,11350.37,11356
1596501600,11356,11371.29,11345,11360.35
1596501900,11360.35,11399.97,11360.35,11392.5
1596502200,11392.5,11414.98,11361.36,11375.56
1596502500,11375.06,11375.63,11345.01,11366.68
1596502800,11366.68,11367.83,11335,11348.38
1596503100,11348.38,11362.48,11343.02,11343.79
1596503400,11344.06,11351.84,11339.82,11343.58
1596503700,11343.58,11371,11343.57,11365.67
1596504000,11365.51,11366.18,11355,11360.81
1596504300,11360.82,11360.82,11338.68,11345.75
1596504600,11345.75,11352,11334.99,11342.89
1596504900,11342.9,11372.72,11340.32,11372.42
1596505200,11372.43,11375.97,11358.6,11361.22
1596505500,11361.21,11362.15,11338.08,11350.01
1596505800,11350.01,11356.67,11317.66,11329.37
1596506100,11329.49,11342.05,11321.09,11321.09
1596506400,11320.96,11336.6,11317.75,11317.75
1596506700,11317.77,11338.85,11307,11337.96
1596507000,11338.13,11353.85,11334.7,11339.68
1596507300,11339.68,11345.37,11329.72,11335.13
1596507600,11335.12,11352.67,11332.46,11351.19
1596507900,11351.35,11360,11348.76,11359.71
1596508200,11359.71,11360.86,11343.21,11343.43
1596508500,11343.22,11343.22,11289.23,11315.46
1596508800,11315.47,11316.11,11294.32,11299.61
1596509100,11299.61,11310.08,11268.85,11283.01
1596509400,11282.98,11298.45,11277.18,11292.6
1596509700,11292.47,11302.01,11263.96,11284.34
1596510000,11284.33,11296.34,11268.87,11289.49
1596510300,11289.48,11290.73,11277.55,11286.13
1596510600,11286.13,11299.6,11286.13,11295.8
1596510900,11295.8,11313.82,11289.52,11306.08
1596511200,11306.09,11311.27,11294.18,11295.97
1596511500,11295.96,11295.96,11249.75,11259.41
1596511800,11259.3,11270.15,11233.62,11247.77
1596512100,11247.76,11259.55,11215.66,11254.96
1596512400,11254.95,11257.92,11241.04,11254.84
1596512700,11254.98,11275.45,11253.59,11262.75
1596513000,11262.75,11266.57,11233.68,11246.5
