time,open,high,low,close,volume
1521059400,8336.07,8340.64,8245.4,8298.84,582.9489269999999
1521061200,8298.85,8299,8038,8070.36,2617.5381680000005
1521063000,8083.62,8118.01,7900.28,8055.89,2873.29098
1521064800,8055.89,8304.9,8054,8174.01,2618.922004
1521066600,8174.02,8239,8121.53,8160.84,1063.1753600000002
1521068400,8160.84,8279,8150,8273,894.5907719999998
1521070200,8273.3,8279.49,8164,8170,814.8465759999998
1521072000,8184.01,8250,8089.01,8094,908.9971989999998
1521073800,8094,8138.99,8025.17,8066,981.4880589999998
1521075600,8066,8135.8,8056.44,8131.95,593.5978089999999
1521077400,8131.95,8173.63,8054,8106.58,575.923826
1521079200,8106.58,8126.15,7830,7830.71,1974.846448
1521081000,7830.7,7923.07,7717,7779.98,1875.486049
1521082800,7766.6,7969.99,7766.6,7939,1519.397691
1521084600,7939,7961,7830,7870.15,968.7102600000001
1521086400,7870.15,7917,7803.08,7848.93,877.6287739999998
1521088200,7846.46,7950,7841,7890,830.1914070000001
1521090000,7889.99,7913.01,7765,7797.99,982.3605470000001
1521091800,7797.99,7814.99,7726.4,7765.52,1101.830276
1521093600,7760,7768.57,7650,7715,1409.1001649999996
1521095400,7715,7862.5,7692.54,7849.97,1793.7502030000003
1521097200,7849.97,7950.36,7842,7878,1293.9051190000002
1521099000,7876.29,7934,7857.21,7888.94,652.378137
1521100800,7887.19,7890.05,7790.73,7835.01,845.5034440000001
1521102600,7835.01,8266.5,7819.08,8185.01,2360.639587
1521104400,8189,8273.14,8105.01,8272,1469.8267720000001
1521106200,8272,8299,8172.15,8190,1219.6332999999997
1521108000,8189.99,8275.99,8129,8170,1005.9813140000002
1521109800,8170,8170,8050.51,8103.7,1110.6203409999998
1521111600,8103,8210,8068,8189.02,924.812525
1521113400,8189.02,8270.14,8150,8235,904.8744540000001
1521115200,8235,8243.99,8150,8154.99,926.5784060000001
1521117000,8154.99,8248,8130,8240,827.351215
1521118800,8245,8255,8175.08,8218,1022.3187089999999
1521120600,8218,8430,8180,8385.67,1637.4926910000001
1521122400,8385.67,8403.25,8306.97,8329.99,1228.1696000000002
1521124200,8326,8330,8265,8280.2,851.924605
1521126000,8282,8282,7951.01,8003.01,2935.4788139999987
1521127800,8005.35,8119.58,7925.15,8099,1751.9232730000003
1521129600,8098.76,8125.73,8000,8045,803.5785779999998
1521131400,8046,8116,7943.9,8057.05,1169.0914480000001
1521133200,8057.06,8234,8038.94,8211.99,1200.7478859999999
1521135000,8211.99,8212,8106,8137.78,832.6769270000001
1521136800,8137.78,8220,8080,8111.68,676.160609
1521138600,8111.68,8149,8066,8126,823.777649
1521140400,8126,8220.63,8113.21,8182,974.5516009999999
1521142200,8182.06,8310,8155.73,8203.03,1068.653142
1521144000,8210,8275,8180.97,8206.51,712.4854089999999
1521145800,8207.03,8286.99,8198.34,8243.44,491.94939100000005
1521147600,8243.35,8243.44,8129.79,8167.91,664.4703499999999
1521149400,8164.99,8320,8155.17,8289,919.0398469999999
1521151200,8279.35,8363.21,8270,8280,957.1252390000004
1521153000,8280,8335.73,8232.78,8324.86,618.1245900000001
1521154800,8317.86,8329.86,8262.93,8274.33,501.790168
1521156600,8277.06,8288.8,8205.42,8240.98,514.078424
1521158400,8240.98,8324.96,8240.01,8297.92,743.4247650000001
1521160200,8291.52,8314,8035.74,8045.21,1496.819204
1521162000,8048.87,8090,7970.01,8013.54,1419.2271609999996
1521163800,8007.22,8047.18,7900,8005.72,1068.6399789999998
1521165600,8005.72,8080,7941.72,8067.9,997.3399520000004
1521167400,8060.11,8132.05,8010.03,8101.01,754.9731620000001
1521169200,8109.99,8153.3,8057,8081,651.261235
1521171000,8075.51,8109.5,8018.6,8040.74,515.707457
1521172800,8040.74,8125.45,8026,8106.92,598.1047649999999
1521174600,8112.98,8263.55,8106.91,8188.95,922.764524
1521176400,8181.14,8241.11,8155.73,8227.97,660.925655
1521178200,8224.2,8260,8160,8192.22,709.8166020000001
1521180000,8180.09,8217.53,8175.06,8185.98,448.27740600000004
1521181800,8190.69,8275.73,8145.89,8189.93,794.606881
1521183600,8189.93,8230,8171,8229.36,478.063602
1521185400,8224.02,8287,8212,8233,668.3072139999999
1521187200,8233,8280,8180,8188.66,782.1717530000001
1521189000,8188.66,8234.98,8172.39,8190.07,570.77891
1521190800,8192,8199,8069.99,8170.44,1242.1774730000002
1521192600,8170,8185.48,8112,8180,582.4798460000001
1521194400,8180,8189.9,8115.01,8137,348.007482
1521196200,8137,8142,8060,8089.79,572.444182
1521198000,8085.01,8145,8066.2,8127.89,500.33146000000005
1521199800,8127.89,8200,8100,8192.94,621.1474410000001
1521201600,8182.07,8225.07,8155.73,8183,629.7069610000002
1521203400,8183,8195,8155,8182.12,375.96338399999996
1521205200,8182.11,8497.85,8139.02,8496.93,2487.7636820000002
1521207000,8481.16,8500,8390,8444,2220.9151469999997
1521208800,8444,8550,8440,8494,1364.753465
1521210600,8486,8500.2,8401.05,8418.5,930.8282989999999
1521212400,8418.5,8510.03,8411,8503.87,874.4503229999998
1521214200,8492.4,8598.77,8448.3,8539,1613.7738020000002
1521216000,8539,8611.64,8458.3,8559.57,1136.066451
1521217800,8556,8581.7,8530.1,8536,670.5417850000001
1521219600,8536.01,8550,8485.73,8528.88,700.2336879999999
1521221400,8528.88,8575,8434.09,8434.1,717.9586439999999
1521223200,8441,8535.73,8431.01,8525,682.6559819999998
1521225000,8526.72,8535,8476.36,8507.13,489.555093
1521226800,8506.61,8560,8480,8530,584.0276259999998
1521228600,8531,8588.88,8515.31,8536.17,556.2976519999999
1521230400,8536.17,8566.08,8504,8525.62,572.093931
1521232200,8526.02,8540.95,8480.1,8519.08,453.61662199999995
1521234000,8519.08,8528.5,8455.02,8490,465.33853099999993
1521235800,8492.44,8504,8468.01,8499.99,325.81647499999997
1521237600,8500.16,8529.89,8481,8499.98,310.9476029999999
1521239400,8499.98,8502,8455.73,8474,394.54904700000003
1521241200,8477,8501,8474.04,8491.01,367.49629899999996
1521243000,8491.01,8502,8257.2,8260,1742.26129
1521244800,8260,8294.99,8224,8278,803.3488150000002
1521246600,8278,8322.49,8260,8290,493.62779600000005
1521248400,8290,8318,8086.01,8137.96,1291.2592780000002
1521250200,8139.37,8170.37,8108,8129.02,866.5154980000002
1521252000,8138.81,8185,8120.23,8183.99,582.44526
1521253800,8183.98,8240,8078,8225,734.207419
1521255600,8224.99,8240,8185.74,8206,510.1778570000001
1521257400,8206.3,8210,8100.78,8199.92,427.48561399999994
1521259200,8199.91,8202.3,8082.5,8157,865.5679269999998
1521261000,8159.96,8213.29,8140.05,8200,392.8692690000001
1521262800,8200,8205,8149,8168.98,335.61247
1521264600,8169.79,8179.98,8141.26,8143.13,404.73702799999995
1521266400,8149.6,8162.2,8108,8148.88,407.25604799999996
1521268200,8148.88,8227,8120.01,8180.89,436.511553
1521270000,8180.89,8233,8173.03,8180.42,399.43217100000004
1521271800,8188.81,8199.78,8166.1,8186.02,265.917628
1521273600,8197.7,8197.7,8145.62,8182.2,428.69143499999996
1521275400,8182.2,8348.62,8171,8290,919.6795480000001
1521277200,8289,8330,8282.51,8294.99,480.89885100000004
1521279000,8290.06,8305.69,8230.06,8263.16,428.2680299999999
1521280800,8263.16,8267.98,8224,8245,281.371223
1521282600,8243.03,8266.86,8211,8230.47,509.96945900000003
1521284400,8230.47,8284,8211.02,8265.01,317.61571399999997
1521286200,8265.01,8274.36,8158,8158,387.80719600000003
1521288000,8158.01,8177.93,8010,8076,1395.82197
1521289800,8076.01,8080,7980,8034.07,970.968676
1521291600,8030.02,8070.76,7982.5,8005.74,713.6931000000001
1521293400,8009,8028.7,7920,7997.09,1198.444122
1521295200,7997.09,8047.04,7955,8029,945.1725190000001
1521297000,8029,8029,7945,7965,719.7643929999998
1521298800,7965.61,7982.88,7852.2,7868.99,1260.103177
1521300600,7868.99,7935.26,7856.01,7887.11,898.1474839999998
1521302400,7887.99,7945.73,7866,7925,633.627808
1521304200,7925,7948,7865.5,7880.47,582.876353
1521306000,7888.61,7965,7880.48,7948,630.5642589999999
1521307800,7944.93,7968,7903,7919.84,519.173762
1521309600,7914.97,7963,7908,7937.99,384.793423
1521311400,7935.89,7954.99,7758,7818.95,1437.7405860000003
1521313200,7820,7820,7740,7794.66,922.5957029999998
1521315000,7794.67,7820,7721.99,7820,739.1236459999999
1521316800,7820,7845,7745.18,7803.96,632.013689
1521318600,7801,7833.5,7777.77,7832,499.37823000000003
1521320400,7832,8050,7827,7999.82,1536.320374
1521322200,7999.82,8006.1,7895,7919.56,823.560703
1521324000,7919.56,8000,7911.03,7954.99,577.772326
1521325800,7952.01,8025.15,7945.4,7985,512.338982
1521327600,7992.8,8000,7800,7857.24,1104.3035549999995
1521329400,7858,7887.34,7805,7824.8,500.6344020000001
1521331200,7824.01,7857.24,7750,7763,697.2160390000001
1521333000,7757,7807,7669.92,7675.01,1147.1304919999998
1521334800,7675.01,7781.44,7670,7760,913.5409199999999
1521336600,7761.81,7765.05,7686.03,7695,434.452675
1521338400,7695,7699.78,7605,7613.35,1312.395647
1521340200,7613.33,7645.6,7539.99,7645.6,1636.7724239999998
1521342000,7643.8,7715.51,7575,7633.22,1320.6878300000003
1521343800,7625.74,7730,7625.64,7666.35,1008.3361859999998
1521345600,7666.33,7740,7635.1,7710,762.391384
1521347400,7709.19,7709.6,7519.84,7584.75,1331.808723
1521349200,7581.39,7636.4,7568.03,7586.26,610.5174149999999
1521351000,7597.17,7699.99,7585.09,7658,707.9400570000001
1521352800,7656.62,7750,7650.45,7700.13,659.822862
1521354600,7700.13,7771,7645.73,7740.42,679.900351
1521356400,7740.42,7744.19,7675,7705.73,406.4479799999999
1521358200,7705.73,7727.77,7632.6,7659.99,381.80093100000005
1521360000,7659,7750,7640.07,7699.99,633.9788130000001
1521361800,7699.99,7793.81,7697.67,7730.01,787.9497109999999
1521363600,7732.74,7764.3,7665,7696,791.8055530000003
1521365400,7695.01,7697.3,7651.02,7691,408.942329
1521367200,7692,7729.33,7600,7600,816.33807
1521369000,7600,7632.97,7532.09,7580.99,1158.265379
1521370800,7580,7682.94,7544,7618.01,758.7454789999999
1521372600,7618.02,7810.97,7617,7760.09,1191.5322069999997
1521374400,7761.19,7779.96,7700,7734.9,743.732795
1521376200,7734,7829,7669.82,7701,908.965564
1521378000,7701,7728.51,7550,7550,1084.1985799999998
1521379800,7555.78,7638.09,7534.9,7606,1152.179947
1521381600,7606,7622.36,7358.15,7400,2969.3625779999993
1521383400,7400,7529,7322,7489.91,2637.3664740000004
1521385200,7480.94,7499.5,7385,7406,1210.263926
1521387000,7406.01,7470,7359.3,7385,1102.6117339999998
1521388800,7385,7391,7330.31,7383,1243.2560850000004
1521390600,7381.01,7449.99,7363.44,7375.83,1191.520655
1521392400,7375.83,7436,7330,7434,1094.5129959999997
1521394200,7434,7511.81,7427.31,7485,1292.6387309999998
1521396000,7489.29,7584,7465,7525,1255.3663550000003
1521397800,7525,7564.99,7415.53,7436,1109.9599360000002
1521399600,7440,7509.6,7379.82,7460.01,1156.8632200000002
1521401400,7459.85,7521,7430.07,7463.53,615.024292
1521403200,7473.86,7541.69,7453.59,7505,710.5520509999999
1521405000,7505.01,7684.47,7470,7660,1558.7493929999998
1521406800,7660,8075.05,7640.81,7907,4509.404838
1521408600,7906.31,8317.4,7861,8225.01,3667.8258109999997
1521410400,8225.01,8249.08,8026,8050,2790.806078
1521412200,8049.99,8189.12,8034,8145,1792.6699300000002
1521414000,8145,8259.01,8127.66,8220,1788.0922450000003
1521415800,8220,8226.58,8108.7,8189.99,1343.5880400000003
1521417600,8189,8456,8181,8343,3232.0054809999992
1521419400,8335,8416.98,8237.59,8285.75,1438.3222819999999
1521421200,8285.75,8310,8088.4,8100.36,2026.1944909999995
1521423000,8100.33,8240,8100.24,8238.65,966.5337630000001
1521424800,8238.65,8248,8140,8188.6,724.0259309999999
1521426600,8188.6,8300,8150,8156.91,1047.523285
1521428400,8161,8224.97,8150.23,8175.08,533.9912719999999
1521430200,8175.08,8185,8101,8169.25,854.993885
1521432000,8157.01,8252.13,8145,8175.12,918.15498
1521433800,8175.15,8201,8140.54,8168.87,460.177525
1521435600,8168.78,8340,8145.01,8289.93,1074.6431109999999
1521437400,8285.45,8336.14,8240,8326.87,872.485705
1521439200,8317.11,8367.97,8236,8250,1148.2996600000001
1521441000,8240.09,8319.21,8240.09,8284.1,530.917541
1521442800,8287,8314.72,8250.09,8278.11,591.972473
1521444600,8278.33,8297,8260.81,8289.01,394.600679
1521446400,8292.92,8350,8277.6,8316.94,831.4933670000001
1521448200,8316.94,8400.81,8304.93,8306.02,1307.8796609999997
1521450000,8314.98,8324.99,8158,8229.86,1564.7918600000003
1521451800,8229.86,8247.28,8179.09,8184.13,556.19884
1521453600,8186.54,8190.96,8089,8138,1233.5975080000003
1521455400,8145,8250.56,8122.56,8218.31,1030.3114030000002
1521457200,8218.31,8285.99,8203.94,8237.01,594.7490200000001
1521459000,8238,8360.07,8237,8330,1020.8466480000001
1521460800,8330,8335,8254.56,8295,777.267553
1521462600,8294,8300,8206.61,8269.93,576.658352
1521464400,8269.92,8325,8205.01,8310.01,928.5360059999999
1521466200,8310.86,8594.99,8260,8529.02,3325.614507
1521468000,8534.28,8705.23,8517.57,8580.34,3819.516589000001
1521469800,8580.34,8640.01,8511,8558.9,1849.125184
1521471600,8552.05,8583.81,8485,8517,990.0092250000001
1521473400,8520.55,8597.89,8501,8550,1023.8846430000001
1521475200,8550,8630,8548,8581,1254.3228219999999
1521477000,8586.78,8593.1,8366,8372.8,1385.544608
1521478800,8391.76,8419.98,8230.7,8285,3049.9759740000013
1521480600,8285,8370,8275.01,8305,1297.2198849999995
1521482400,8304.99,8420,8290,8375.78,912.1066220000004
1521484200,8375.77,8420,8260,8298.98,806.0728949999999
1521486000,8298.98,8474.93,8290,8388,1305.16061
1521487800,8384,8406,8303.52,8395.81,635.6462060000001
1521489600,8395,8518.12,8385,8462,1115.4108259999998
1521491400,8460,8467.6,8360.26,8420,703.965666
1521493200,8415.01,8480,8404.31,8458.99,558.733436
1521495000,8458.99,8475,8367,8374.01,606.4180540000001
1521496800,8373.01,8460.99,8365,8421,560.103338
1521498600,8426,8575,8400,8505.01,977.656741
1521500400,8505.01,8562.06,8442.15,8559,914.765601
1521502200,8560.86,8630.07,8506,8600,968.659228
1521504000,8595.01,8605.3,8433,8470,1300.6121119999998
1521505800,8470,8520,8470,8507,594.3060360000001
1521507600,8510,8549.99,8485,8513.22,685.5841120000001
1521509400,8518.81,8519.1,8410,8459.91,881.9371740000001
1521511200,8459.92,8565,8435,8497.81,788.3123529999999
1521513000,8487.25,8610,8487.16,8577,779.682219
1521514800,8579.9,8667,8546.22,8592,1058.2290900000003
1521516600,8592.01,8616,8532.01,8599.97,857.793575
1521518400,8600,8600,8495,8561.15,684.4366830000001
1521520200,8552.11,8564.99,8405,8456,981.393915
1521522000,8457.73,8466.1,8372,8428.99,1028.524231
1521523800,8428.97,8497,8421.34,8475.95,452.6530940000001
1521525600,8475.95,8544,8430.99,8510.3,771.0978830000001
1521527400,8511.08,8525,8465,8489.99,373.38034799999997
1521529200,8489.99,8510,8433.02,8440.16,544.748914
1521531000,8440.16,8478.47,8340,8385.12,675.6278040000001
1521532800,8385.12,8402.85,8302,8359.93,1700.3429480000004
1521534600,8359.85,8410,8328.4,8331.25,1035.8898399999998
1521536400,8331.25,8391.41,8280,8374,1308.5679659999998
1521538200,8373.01,8467,8360.08,8436.83,678.0394220000002
1521540000,8436.74,8496,8422.54,8424.25,577.176261
1521541800,8429,8488,8410,8473.99,544.1018419999999
1521543600,8468.68,8555,8430,8535.86,689.5700120000001
1521545400,8535.85,8546,8475.06,8516,644.543004
1521547200,8517.44,8518.99,8450.01,8513.07,468.7787629999999
1521549000,8513.07,8588.03,8500.04,8539,891.9367390000001
1521550800,8538.99,8570,8460,8506.01,656.053122
1521552600,8506.01,8535.06,8444,8462,554.762433
1521554400,8468.88,8510,8450,8477.99,582.5107390000002
1521556200,8477.99,8515.05,8429,8493.07,726.147079
1521558000,8493.08,8599.05,8485.99,8580,837.8696310000001
1521559800,8579.07,8600,8500,8513.97,781.404465
1521561600,8513.97,8817,8513.88,8770,2458.274199
1521563400,8774.96,8833.81,8725.82,8810.13,2089.624479
1521565200,8810.13,8830.97,8765,8786.13,1165.775143
1521567000,8780.62,8891.3,8760.01,8870,1829.908521
1521568800,8870.01,8890.13,8784.01,8814.78,1134.6686780000002
1521570600,8814.78,8850,8790,8820,700.8407359999999
1521572400,8820,8872.65,8813.86,8849.85,569.935695
1521574200,8849.85,8968.95,8844.99,8950,1582.466105
1521576000,8950,9050,8925,8960,1889.785956
1521577800,8955.01,8965.98,8822.24,8903.48,1316.8810939999998
1521579600,8903.48,8951,8859,8920,768.1801499999999
1521581400,8920,9010,8902.65,8987.01,906.5511120000002
1521583200,8989,8997.96,8950,8970.75,688.5476489999998
1521585000,8970.75,8970.75,8891.37,8945,872.2343199999999
1521586800,8949.96,8951,8851.01,8859.98,733.768863
1521588600,8859,8914.99,8810.96,8909.98,1019.919657
1521590400,8909.96,8932.65,8860.01,8876,858.555988
1521592200,8876,8968.94,8876,8958.52,599.688566
1521594000,8949.12,8984,8932.65,8959.99,706.3903290000001
1521595800,8960,8983.45,8936.74,8972,401.25576299999994
1521597600,8974,9008.1,8935.21,8956.01,675.0573459999999
1521599400,8956.01,8960.99,8923,8936.27,436.83474100000007
1521601200,8948.09,8978.34,8933,8960.71,343.19198100000006
1521603000,8962,9078,8962,9042.23,773.4598739999999
1521604800,9042.23,9145.3,9025.76,9140,1336.4795060000001
1521606600,9138.01,9144,9052.93,9073.83,1067.6201500000002
1521608400,9065.09,9116,9054.87,9110.86,506.757589
1521610200,9106,9110,9025.17,9041.84,523.6651550000001
1521612000,9047.93,9060.81,8990.01,9045.62,767.435754
1521613800,9045.62,9089,9030,9066.8,436.9986640000001
1521615600,9074.99,9096.02,8999.79,9030,650.355885
1521617400,9030,9048.89,8900,8931.01,1224.2749799999997
1521619200,8931,8976.52,8880,8961.01,1107.9964590000002
1521621000,8969.22,8998,8940,8965,670.724895
1521622800,8959,9050.2,8950,9045,612.668817
1521624600,9045,9079.99,9029,9040,614.6126629999999
1521626400,9035.6,9099,9035.3,9069.78,523.0112069999999
1521628200,9065,9074.87,9035.3,9050.01,336.265981
1521630000,9051,9122.02,9050.01,9088.8,614.350653
1521631800,9088,9125,9060,9063,680.2603219999999
1521633600,9063,9093,9040,9055.01,422.373066
1521635400,9050,9074.98,8956,9030,944.2998639999998
1521637200,9033.99,9081,9020.1,9036.13,654.8036730000001
1521639000,9039.72,9061.16,8976,9016.07,637.2743700000001
1521640800,9020,9072.44,9001,9040.96,543.3573110000002
1521642600,9040.96,9100.05,9028,9050,660.2498590000001
1521644400,9050,9177.01,9043.02,9157.03,1349.573017
1521646200,9157.03,9162.64,9036,9039.99,1007.7010400000001
1521648000,9039.99,9069.99,8820,8919,3047.1877630000004
1521649800,8915.01,8950,8803,8846.72,1815.856131
1521651600,8850,8907,8750.6,8771.99,1991.2566960000001
1521653400,8771,8877.99,8752,8832.26,1783.2806150000001
1521655200,8832.26,8910,8777.57,8903,1318.3958149999999
1521657000,8905,8939.89,8856,8879,1010.895976
1521658800,8880,8965,8873.7,8941,771.104998
1521660600,8941,8947.95,8854.03,8862.92,661.119028
1521662400,8862.78,8905,8820.02,8869.99,628.733803
1521664200,8870,8916,8830,8872,530.1719300000001
1521666000,8872,8950,8865,8935,613.3975250000001
1521667800,8937,8944,8872.78,8908,423.32584699999995
1521669600,8908.03,8934.22,8888,8917.53,408.6332019999999
1521671400,8917.46,8920,8810,8813.5,728.8534179999999
1521673200,8813.51,8865,8777,8865,958.6317539999998
1521675000,8865,8930,8853.12,8885,594.015402
1521676800,8884.82,8925.01,8860,8924.99,449.307685
1521678600,8917,9050,8906.3,9023.07,923.015966
1521680400,9034.83,9050,8976.16,9014.9,658.3846030000001
1521682200,9014.9,9090,9013.03,9067.43,651.635874
1521684000,9067.43,9080,9030.02,9045.13,418.603464
1521685800,9045.13,9079.67,9031,9049.96,514.456569
1521687600,9049.96,9100,9041,9058,547.4392180000001
1521689400,9058,9061,8980,9017.01,732.9031799999998
1521691200,9019,9030,8968.08,8981.11,457.384733
1521693000,8988,9037,8969.08,9030,382.092723
1521694800,9030.01,9052.9,9012.03,9028.9,355.19869399999993
1521696600,9020.4,9028.9,8971,9004.99,371.735498
1521698400,9002.25,9042.12,8987.32,9016.96,516.9487330000001
1521700200,9016.96,9035,8990,8994.99,500.225611
1521702000,8991,9016,8901.5,8930.04,924.5943000000001
1521703800,8930.04,8963,8889,8955.09,531.7295389999999
1521705600,8955,8989.05,8947.03,8975.21,328.97600199999994
1521707400,8988.88,9000,8959.83,9000,269.63468299999994
1521709200,8995.01,9020,8821,8822.51,921.999235
1521711000,8822.51,8844,8724.68,8785.01,2550.55422
1521712800,8785.31,8799.86,8645.91,8670,2371.443107
1521714600,8670.12,8787.98,8666.71,8724,1414.199091
1521716400,8725,8766.58,8665,8717.8,1042.9172150000002
1521718200,8715,8749.85,8620,8642.01,1048.6363779999997
1521720000,8645,8723,8632.74,8710,1038.1115349999998
1521721800,8710,8753.54,8692.78,8715,732.5921890000002
1521723600,8715,8724.92,8666,8680,587.424631
1521725400,8680.14,8714,8556.98,8588.14,1721.596353
1521727200,8588.15,8650,8530,8577,1481.2631880000001
1521729000,8577,8583,8465.1,8471,2232.732986
1521730800,8470,8578.23,8467.01,8570,1650.331632
1521732600,8569.85,8620,8554.01,8611.51,1394.9278300000003
1521734400,8611.51,8673,8599.98,8640,1372.4897899999996
1521736200,8638,8640,8553,8608.99,944.2555050000001
1521738000,8608.99,8628.68,8550.01,8591.7,673.897471
1521739800,8591.75,8694.7,8585,8672.89,863.7149429999998
1521741600,8672.9,8695.28,8621.1,8659,746.5845829999997
1521743400,8659,8676.96,8622.01,8661,434.68766600000004
1521745200,8648.26,8685,8642.98,8645,435.164542
1521747000,8645,8645,8534,8610.99,934.7162000000002
1521748800,8610,8611,8550,8583.54,504.5434899999999
1521750600,8586.11,8610,8561.25,8586.97,312.7990010000001
1521752400,8586.96,8620,8510.2,8615.11,730.1760939999999
1521754200,8619.31,8640,8578.87,8600.12,370.63256599999994
1521756000,8607.6,8699,8598,8665.02,601.9357390000001
1521757800,8666,8709.99,8640,8706.98,476.10346
1521759600,8709.49,8770,8695,8757.91,902.090137
1521761400,8757.91,8757.91,8660,8722.9,590.768957
1521763200,8720,8729.5,8654.92,8676,438.1270840000001
1521765000,8676,8728.98,8625.01,8630.8,485.44920899999994
1521766800,8630.8,8645,8545.94,8552,950.8182870000002
1521768600,8550,8611.64,8546.87,8580,501.6341
1521770400,8580,8599.98,8380,8416.02,2242.510529
1521772200,8416.02,8437.22,8367,8431,1342.8869739999998
1521774000,8430.15,8431,8330,8395,1159.560909
1521775800,8399.99,8425,8370,8410.05,566.222743
1521777600,8400.65,8485,8390,8441,921.3838129999999
1521779400,8434.99,8459.26,8378.95,8403.14,624.183513
1521781200,8400.18,8409,8351,8362.51,739.8800469999998
1521783000,8362.33,8429.3,8362.09,8429.07,537.2194159999999
1521784800,8429.07,8505,8380.12,8402.13,1210.9485159999997
1521786600,8402.13,8414.49,8345,8380,825.3653190000001
1521788400,8380,8440,8375.25,8396.95,499.99666999999994
1521790200,8390,8420,8366,8398.65,473.4718179999999
1521792000,8398.58,8522.37,8378.03,8499,1376.657822
1521793800,8499,8530,8467.61,8481,701.2346660000002
1521795600,8481,8550.12,8466,8550,617.796862
1521797400,8550,8554,8475.24,8481.51,540.4930600000001
1521799200,8488.25,8508,8401,8444.99,829.0810959999998
1521801000,8444.99,8490.23,8432.01,8471,390.37936700000006
1521802800,8474,8480,8398,8427.97,531.092811
1521804600,8427.85,8523,8420,8510,437.2901950000001
1521806400,8509.99,8510.71,8420,8435,604.925511
1521808200,8435,8450,8279.99,8299,1558.633467
1521810000,8299,8350,8269,8292,1068.939493
1521811800,8292.02,8372.98,8291,8369,686.486116
1521813600,8369,8466,8360,8427.99,1018.374454
1521815400,8427.99,8605,8417,8566.97,1743.841648
1521817200,8566.98,8687.98,8560.2,8614.92,1493.901073
1521819000,8602.13,8636.88,8553.63,8613,930.6282570000001
1521820800,8618,8663.78,8570,8590.06,621.7634539999999
1521822600,8599.73,8661.23,8572.05,8640,796.3809299999999
1521824400,8640,8685,8605.93,8626.06,894.761504
1521826200,8628.23,8667.99,8621,8639.79,589.759644
1521828000,8639.79,8749.5,8615,8685,1321.3301680000002
1521829800,8681.17,8715.98,8559.25,8622.01,1408.5756059999999
1521831600,8618.02,8629.72,8583,8610.16,491.358898
1521833400,8610.17,8650.89,8600,8623.99,484.20392
1521835200,8623.99,8625,8559.25,8578.99,582.8507570000002
1521837000,8578.99,8713.13,8575,8611,674.4521890000002
1521838800,8619.92,8653.88,8610,8647,519.7680090000001
1521840600,8647,8731.97,8632.28,8677,531.864492
1521842400,8677.15,8709.16,8620.21,8646,578.073012
1521844200,8646,8674.99,8631.27,8660,408.277772
1521846000,8660,8750,8641.3,8737.02,643.2847559999999
1521847800,8737.03,8909,8707.67,8898.03,1394.748052
1521849600,8898.04,8969,8847.07,8890.51,1505.3363820000002
1521851400,8899.96,8939,8867,8911.01,947.9855419999997
1521853200,8911.01,8920,8848.03,8869.98,639.5038909999998
1521855000,8869.98,8874.55,8815.07,8817.99,609.022965
1521856800,8817.99,8887.99,8805.01,8887.5,779.937574
1521858600,8887.5,8904,8862,8897.08,518.754781
1521860400,8881.01,8925.99,8869.02,8894.85,452.602132
1521862200,8894.99,8900,8860.93,8880.02,314.10359500000004
1521864000,8885.95,8903,8854.25,8903,632.733004
1521865800,8903,8987.97,8900,8974.99,1120.2963619999998
1521867600,8967.3,8982.1,8913.12,8931.99,576.6274120000002
1521869400,8930.29,8965.82,8834.29,8845,751.811028
1521871200,8841.5,8910.3,8841.5,8870,493.37801799999994
1521873000,8870,8913,8860,8900.05,584.1216760000001
1521874800,8900.04,8960.37,8894.23,8926,596.5109509999999
1521876600,8927.01,8960,8882,8930,464.618042
1521878400,8931.7,8931.89,8865.42,8910,438.52822899999995
1521880200,8910,8924.15,8866.09,8873.29,345.548382
1521882000,8873.28,8889,8840,8887.99,648.9361570000001
1521883800,8887.98,8910,8860,8887.99,484.942062
1521885600,8887.99,8887.99,8683,8719.5,1750.5120370000004
1521887400,8718,8788,8686.02,8767.59,875.775167
1521889200,8769.75,8800.61,8731.19,8751.49,458.1264840000002
1521891000,8751.49,8769.99,8700.29,8723,528.248239
1521892800,8723,8763.01,8666.3,8738.42,908.0453169999998
1521894600,8738.42,8890,8738.42,8860.26,890.7561230000002
1521896400,8851.07,8890,8842.11,8872.99,651.600406
1521898200,8865,8905.35,8823.84,8870,697.3616810000001
1521900000,8865.6,8870,8829.86,8864,459.9075949999999
1521901800,8865,8999.95,8864,8973.08,1279.709371
1521903600,8973.08,8982.88,8917.97,8918.04,643.3928120000002
1521905400,8924.98,8967.46,8900,8950,579.1247200000001
1521907200,8950,8954.63,8880,8923.45,679.6815040000001
1521909000,8923.45,8950,8884.02,8925,603.6363310000002
1521910800,8925.21,8935,8822.91,8889.99,793.6969849999999
1521912600,8890,8919,8852,8860.04,398.175145
1521914400,8867,8927,8840.27,8858.24,470.28990200000004
1521916200,8856.48,8923,8856.48,8916.01,391.282569
1521918000,8916.01,8942,8873.2,8925,572.7371400000001
1521919800,8925.03,8931.98,8870,8892.56,500.07256300000006
1521921600,8884.08,8968,8884.08,8961,729.069323
1521923400,8961.6,8963,8913,8937.02,549.4593570000001
1521925200,8937.02,8942.8,8683.39,8715,1537.2248139999997
1521927000,8715,8735.56,8607.23,8663.36,1510.2558759999997
